Date;Time;Temperature;Dew Point;Humidity;Wind;Speed;Gust;Pressure;Precip. Rate.;Precip. Accum.;UV;Solar
021024;12:39 PM;56.9 °F;42.9 °F;59 %;NNW;0.4 mph;3.4 mph;30.14 in;0.00 in;0.00 in;0;33 w/m²
021024;12:44 PM;57.2 °F;43.1 °F;59 %;;0.4 mph;3.4 mph;30.14 in;0.00 in;0.00 in;0;30.9 w/m²
021024;12:49 PM;57.5 °F;42.7 °F;58 %;NNW;0.1 mph;3.4 mph;30.14 in;0.00 in;0.00 in;0;29.1 w/m²
021024;12:54 PM;57.7 °F;42.5 °F;57 %;NNW;0.2 mph;2.4 mph;30.14 in;0.00 in;0.00 in;0;29.9 w/m²
021024;12:59 PM;58.0 °F;43.1 °F;57 %;NNW;0.1 mph;0.6 mph;30.14 in;0.00 in;0.00 in;0;30.7 w/m²
021024;1:04 PM;58.0 °F;42.1 °F;55 %;NNW;0.7 mph;4.6 mph;30.14 in;0.00 in;0.00 in;0;35.3 w/m²
021024;1:09 PM;58.2 °F;43.0 °F;57 %;NNW;0.1 mph;1.6 mph;30.14 in;0.00 in;0.00 in;0;42 w/m²
021024;1:14 PM;58.7 °F;41.6 °F;53 %;NW;1.2 mph;6.1 mph;30.13 in;0.00 in;0.00 in;0;40.3 w/m²
021024;1:19 PM;58.8 °F;41.2 °F;52 %;NNW;0.7 mph;3.8 mph;30.14 in;0.00 in;0.00 in;0;32.7 w/m²
021024;1:24 PM;59.8 °F;42.6 °F;53 %;NNW;0.0 mph;2.1 mph;30.13 in;0.00 in;0.00 in;0;33.1 w/m²
021024;1:29 PM;60.4 °F;44.1 °F;55 %;NNW;0.1 mph;2.4 mph;30.13 in;0.00 in;0.00 in;0;35 w/m²
021024;1:34 PM;60.6 °F;44.8 °F;56 %;NNW;0.1 mph;1.2 mph;30.14 in;0.00 in;0.00 in;0;36.5 w/m²
021024;1:39 PM;59.1 °F;42.6 °F;54 %;NW;0.3 mph;2.4 mph;30.14 in;0.00 in;0.00 in;3;400.3 w/m²
021024;1:44 PM;58.3 °F;42.1 °F;55 %;NNW;0.4 mph;2.6 mph;30.13 in;0.00 in;0.00 in;3;401.3 w/m²
021024;1:49 PM;58.6 °F;42.8 °F;56 %;NW;0.3 mph;3.2 mph;30.13 in;0.00 in;0.00 in;3;401.3 w/m²
021024;1:54 PM;59.0 °F;43.0 °F;55 %;NNW;0.1 mph;1.4 mph;30.13 in;0.00 in;0.00 in;3;418.8 w/m²
021024;1:59 PM;59.3 °F;42.5 °F;54 %;NNW;0.5 mph;3.4 mph;30.13 in;0.00 in;0.00 in;3;422.1 w/m²
021024;2:04 PM;59.8 °F;42.3 °F;52 %;NNW;1.3 mph;5.7 mph;30.13 in;0.00 in;0.00 in;3;414.6 w/m²
021024;2:09 PM;59.7 °F;41.7 °F;51 %;NNW;0.8 mph;5.3 mph;30.13 in;0.00 in;0.00 in;3;415.7 w/m²
021024;2:14 PM;60.4 °F;42.5 °F;52 %;NNW;0.5 mph;3.4 mph;30.13 in;0.00 in;0.00 in;3;407.5 w/m²
021024;2:19 PM;60.3 °F;42.2 °F;51 %;NNW;0.2 mph;2.6 mph;30.13 in;0.00 in;0.00 in;3;401.4 w/m²
021024;2:24 PM;60.1 °F;40.9 °F;49 %;NNW;1.1 mph;4.6 mph;30.13 in;0.00 in;0.00 in;3;404.7 w/m²
021024;2:29 PM;60.8 °F;42.0 °F;50 %;NNW;0.8 mph;5.7 mph;30.13 in;0.00 in;0.00 in;3;405.7 w/m²
021024;2:34 PM;58.7 °F;41.2 °F;52 %;NNW;1.1 mph;4.6 mph;30.13 in;0.00 in;0.00 in;3;400.4 w/m²
021024;2:39 PM;59.8 °F;42.2 °F;52 %;NNW;0.5 mph;3.4 mph;30.13 in;0.00 in;0.00 in;3;404.4 w/m²
021024;2:44 PM;59.4 °F;42.0 °F;53 %;NNW;0.1 mph;2.0 mph;30.13 in;0.00 in;0.00 in;3;413.3 w/m²
021024;2:49 PM;59.0 °F;42.3 °F;54 %;NW;0.6 mph;4.6 mph;30.13 in;0.00 in;0.00 in;3;408.2 w/m²
021024;2:54 PM;58.8 °F;41.6 °F;53 %;NNW;0.2 mph;3.2 mph;30.13 in;0.00 in;0.00 in;3;410.1 w/m²
021024;2:59 PM;59.7 °F;42.3 °F;52 %;NNW;0.1 mph;2.0 mph;30.13 in;0.00 in;0.00 in;3;401.5 w/m²
021024;3:04 PM;60.5 °F;42.2 °F;51 %;NNW;0.6 mph;4.0 mph;30.13 in;0.00 in;0.00 in;3;406.2 w/m²
021024;3:09 PM;59.8 °F;43.5 °F;55 %;NNW;0.3 mph;3.6 mph;30.13 in;0.00 in;0.00 in;2;379.3 w/m²
021024;3:14 PM;57.7 °F;42.0 °F;56 %;NNW;0.0 mph;1.2 mph;30.13 in;0.00 in;0.00 in;2;372.1 w/m²
021024;3:19 PM;60.1 °F;42.7 °F;53 %;NNW;0.3 mph;2.2 mph;30.13 in;0.00 in;0.00 in;2;378.7 w/m²
021024;3:24 PM;61.1 °F;43.5 °F;52 %;NNW;0.4 mph;3.4 mph;30.13 in;0.00 in;0.00 in;3;394 w/m²
021024;3:29 PM;62.6 °F;45.0 °F;53 %;NNW;0.2 mph;2.0 mph;30.13 in;0.00 in;0.00 in;1;172.4 w/m²
021024;3:34 PM;60.3 °F;43.4 °F;53 %;NNW;0.6 mph;3.2 mph;30.13 in;0.00 in;0.00 in;2;371.5 w/m²
021024;3:39 PM;59.5 °F;42.7 °F;54 %;NNW;0.3 mph;2.4 mph;30.13 in;0.00 in;0.00 in;2;336.7 w/m²
021024;3:44 PM;58.7 °F;42.6 °F;55 %;NW;0.0 mph;1.1 mph;30.13 in;0.00 in;0.00 in;2;350.8 w/m²
021024;3:49 PM;59.9 °F;42.5 °F;53 %;NNW;0.4 mph;3.4 mph;30.13 in;0.00 in;0.00 in;2;339.5 w/m²
021024;3:54 PM;61.1 °F;43.3 °F;52 %;NNW;0.9 mph;3.8 mph;30.13 in;0.00 in;0.00 in;2;352.9 w/m²
021024;3:59 PM;60.7 °F;42.9 °F;52 %;NNW;0.3 mph;3.2 mph;30.13 in;0.00 in;0.00 in;2;340.2 w/m²
021024;4:04 PM;61.3 °F;43.3 °F;51 %;NNW;0.5 mph;3.4 mph;30.12 in;0.00 in;0.00 in;2;339.3 w/m²
021024;4:09 PM;61.2 °F;43.6 °F;52 %;NNW;0.3 mph;2.8 mph;30.13 in;0.00 in;0.00 in;2;301.1 w/m²
021024;4:14 PM;59.6 °F;42.5 °F;53 %;NNW;0.2 mph;2.6 mph;30.13 in;0.00 in;0.00 in;2;310.3 w/m²
021024;4:19 PM;60.9 °F;43.9 °F;54 %;NNW;0.3 mph;3.8 mph;30.12 in;0.00 in;0.00 in;2;302.2 w/m²
021024;4:24 PM;60.8 °F;44.1 °F;54 %;NNW;0.1 mph;3.6 mph;30.12 in;0.00 in;0.00 in;0;83.2 w/m²
021024;4:29 PM;60.0 °F;44.1 °F;56 %;NNW;0.6 mph;3.4 mph;30.12 in;0.00 in;0.00 in;0;79.4 w/m²
021024;4:34 PM;58.8 °F;43.2 °F;56 %;NNW;0.4 mph;4.0 mph;30.12 in;0.00 in;0.00 in;2;253.6 w/m²
021024;4:39 PM;58.8 °F;43.5 °F;57 %;NNW;0.1 mph;2.6 mph;30.13 in;0.00 in;0.00 in;0;56.7 w/m²
021024;4:44 PM;57.9 °F;42.8 °F;57 %;North;0.1 mph;0.4 mph;30.13 in;0.00 in;0.00 in;2;247.1 w/m²
021024;4:49 PM;58.2 °F;42.3 °F;55 %;NW;0.3 mph;3.0 mph;30.12 in;0.00 in;0.00 in;2;246.3 w/m²
021024;4:54 PM;59.6 °F;43.9 °F;56 %;NNW;0.4 mph;3.4 mph;30.13 in;0.00 in;0.00 in;1;217.2 w/m²
021024;4:59 PM;59.2 °F;44.6 °F;58 %;NNW;0.2 mph;3.2 mph;30.13 in;0.00 in;0.00 in;0;100.8 w/m²
021024;5:04 PM;58.4 °F;44.5 °F;60 %;NNW;0.2 mph;3.0 mph;30.13 in;0.00 in;0.00 in;0;72.8 w/m²
021024;5:09 PM;57.7 °F;44.1 °F;60 %;NNW;0.1 mph;1.8 mph;30.13 in;0.00 in;0.00 in;0;78.9 w/m²
021024;5:14 PM;57.3 °F;44.3 °F;62 %;NNW;0.0 mph;0.4 mph;30.12 in;0.00 in;0.00 in;0;70.5 w/m²
021024;5:19 PM;57.0 °F;44.2 °F;62 %;NNW;0.1 mph;1.0 mph;30.13 in;0.00 in;0.00 in;0;86.8 w/m²
021024;5:24 PM;57.5 °F;44.5 °F;62 %;North;0.1 mph;1.3 mph;30.13 in;0.00 in;0.00 in;0;75.6 w/m²
021024;5:29 PM;57.6 °F;44.4 °F;61 %;NNW;0.1 mph;1.8 mph;30.13 in;0.00 in;0.00 in;0;50.4 w/m²
021024;5:34 PM;57.2 °F;44.1 °F;61 %;NNW;0.2 mph;1.6 mph;30.13 in;0.00 in;0.00 in;0;38.2 w/m²
021024;5:39 PM;56.8 °F;44.0 °F;62 %;NNW;0.1 mph;1.7 mph;30.13 in;0.00 in;0.00 in;0;51 w/m²
021024;5:44 PM;56.7 °F;43.9 °F;62 %;NNW;0.1 mph;2.6 mph;30.13 in;0.00 in;0.00 in;0;55.4 w/m²
021024;5:49 PM;56.8 °F;44.2 °F;63 %;;0.1 mph;2.8 mph;30.13 in;0.00 in;0.00 in;0;52.3 w/m²
021024;5:54 PM;57.0 °F;44.5 °F;63 %;NNW;0.1 mph;1.2 mph;30.13 in;0.00 in;0.00 in;0;50.3 w/m²
021024;5:59 PM;56.9 °F;44.1 °F;62 %;NNW;0.5 mph;3.6 mph;30.13 in;0.00 in;0.00 in;0;32.5 w/m²
021024;6:04 PM;56.6 °F;44.3 °F;63 %;NNW;0.0 mph;1.2 mph;30.13 in;0.00 in;0.00 in;0;48.7 w/m²
021024;6:09 PM;56.5 °F;44.2 °F;64 %;NNW;0.0 mph;0.0 mph;30.13 in;0.00 in;0.00 in;0;48.7 w/m²
021024;6:14 PM;56.6 °F;44.3 °F;63 %;;0.1 mph;1.5 mph;30.14 in;0.00 in;0.00 in;0;32.9 w/m²
021024;6:19 PM;56.5 °F;43.9 °F;63 %;;0.0 mph;1.0 mph;30.14 in;0.00 in;0.00 in;0;22.3 w/m²
021024;6:24 PM;56.1 °F;44.3 °F;64 %;;0.0 mph;0.0 mph;30.14 in;0.00 in;0.00 in;0;21 w/m²
021024;6:29 PM;55.6 °F;43.7 °F;64 %;NNW;0.1 mph;1.1 mph;30.14 in;0.00 in;0.00 in;0;19.1 w/m²
021024;6:34 PM;55.6 °F;43.8 °F;65 %;NNW;0.0 mph;0.4 mph;30.14 in;0.00 in;0.00 in;0;19.3 w/m²
021024;6:39 PM;55.3 °F;44.1 °F;66 %;NW;0.1 mph;0.9 mph;30.14 in;0.00 in;0.00 in;0;19.2 w/m²
021024;6:44 PM;55.4 °F;44.1 °F;66 %;NNW;0.0 mph;0.8 mph;30.14 in;0.00 in;0.00 in;0;16.6 w/m²
021024;6:49 PM;55.2 °F;44.3 °F;67 %;NNW;0.0 mph;0.0 mph;30.14 in;0.00 in;0.00 in;0;13.1 w/m²
021024;6:54 PM;55.0 °F;44.2 °F;67 %;North;0.2 mph;1.5 mph;30.14 in;0.00 in;0.00 in;0;11.8 w/m²
021024;6:59 PM;54.8 °F;43.8 °F;66 %;NNW;0.2 mph;2.0 mph;30.14 in;0.00 in;0.00 in;0;9.9 w/m²
021024;7:04 PM;54.9 °F;43.9 °F;67 %;NNW;0.0 mph;1.8 mph;30.14 in;0.00 in;0.00 in;0;7.7 w/m²
021024;7:09 PM;54.6 °F;44.0 °F;68 %;NNW;0.0 mph;0.0 mph;30.14 in;0.00 in;0.00 in;0;6 w/m²
021024;7:14 PM;54.3 °F;44.1 °F;68 %;NNW;0.0 mph;0.0 mph;30.14 in;0.00 in;0.00 in;0;4.5 w/m²
021024;7:19 PM;54.1 °F;44.1 °F;69 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;3.2 w/m²
021024;7:24 PM;53.8 °F;44.1 °F;70 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;2.2 w/m²
021024;7:29 PM;53.4 °F;44.1 °F;70 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;1.3 w/m²
021024;7:34 PM;53.1 °F;44.0 °F;71 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;0.7 w/m²
021024;7:39 PM;53.0 °F;43.8 °F;71 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;0.4 w/m²
021024;7:44 PM;52.7 °F;43.8 °F;72 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;0.2 w/m²
021024;7:49 PM;52.5 °F;43.7 °F;72 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;0.1 w/m²
021024;7:54 PM;52.3 °F;43.4 °F;72 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;0 w/m²
021024;7:59 PM;52.1 °F;43.3 °F;72 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;0 w/m²
021024;8:04 PM;51.8 °F;43.3 °F;73 %;NNW;0.0 mph;0.0 mph;30.15 in;0.00 in;0.00 in;0;0 w/m²
021024;8:09 PM;51.6 °F;43.3 °F;73 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;8:14 PM;51.5 °F;43.2 °F;73 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;8:19 PM;51.4 °F;43.2 °F;73 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;8:24 PM;51.3 °F;43.1 °F;73 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;8:29 PM;51.2 °F;42.9 °F;73 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;8:34 PM;51.0 °F;42.8 °F;73 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;8:39 PM;50.7 °F;42.8 °F;74 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;8:44 PM;50.6 °F;42.7 °F;74 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;8:49 PM;50.5 °F;42.6 °F;74 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;8:54 PM;50.5 °F;42.6 °F;74 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;8:59 PM;50.4 °F;42.4 °F;74 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;9:04 PM;50.3 °F;42.3 °F;74 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;9:09 PM;50.2 °F;42.4 °F;74 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;9:14 PM;50.0 °F;42.4 °F;75 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;9:19 PM;50.0 °F;42.4 °F;75 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;9:24 PM;50.0 °F;42.4 °F;75 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;9:29 PM;49.9 °F;42.4 °F;75 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;9:34 PM;49.8 °F;42.3 °F;75 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;9:39 PM;49.7 °F;42.2 °F;75 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;9:44 PM;49.6 °F;42.3 °F;76 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;9:49 PM;49.5 °F;42.3 °F;76 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;9:54 PM;49.4 °F;42.2 °F;76 %;NNW;0.0 mph;0.0 mph;30.16 in;0.00 in;0.00 in;0;0 w/m²
021024;9:59 PM;49.4 °F;41.9 °F;75 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;10:04 PM;49.5 °F;42.1 °F;76 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;10:09 PM;49.3 °F;42.1 °F;76 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;10:14 PM;49.0 °F;42.1 °F;77 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;10:19 PM;48.8 °F;42.0 °F;77 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;10:24 PM;48.6 °F;41.9 °F;77 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;10:29 PM;48.6 °F;42.1 °F;78 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;10:34 PM;48.4 °F;41.9 °F;78 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;10:39 PM;48.2 °F;42.0 °F;79 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;10:44 PM;48.0 °F;41.9 °F;79 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;10:49 PM;47.9 °F;41.8 °F;79 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;10:54 PM;47.7 °F;41.6 °F;79 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;10:59 PM;47.6 °F;41.5 °F;80 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;11:04 PM;47.4 °F;41.4 °F;80 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;11:09 PM;47.3 °F;41.6 °F;81 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;11:14 PM;47.3 °F;41.5 °F;80 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;11:19 PM;47.2 °F;41.3 °F;80 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;11:24 PM;46.9 °F;41.2 °F;81 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;11:29 PM;46.7 °F;41.1 °F;81 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;11:34 PM;46.5 °F;41.0 °F;81 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
021024;11:39 PM;46.4 °F;41.2 °F;82 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
021024;11:44 PM;46.3 °F;41.1 °F;82 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
021024;11:49 PM;46.2 °F;41.2 °F;83 %;NNW;0.0 mph;0.0 mph;30.17 in;0.00 in;0.00 in;0;0 w/m²
021024;11:54 PM;46.2 °F;41.1 °F;82 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
021024;11:59 PM;46.2 °F;41.0 °F;82 %;NNW;0.0 mph;0.0 mph;30.18 in;0.00 in;0.00 in;0;0 w/m²
031024;12:04 AM;53.4 °F;47.9 °F;82 %;NNW;0.0 mph;1.1 mph;30.01 in;0.00 in;0.00 in;0;0 w/m²
031024;12:09 AM;53.2 °F;47.8 °F;82 %;NNW;0.0 mph;1.0 mph;30.01 in;0.00 in;0.00 in;0;0 w/m²
031024;12:14 AM;53.2 °F;47.8 °F;82 %;;0.1 mph;1.3 mph;30.01 in;0.00 in;0.00 in;0;0 w/m²
031024;12:19 AM;53.1 °F;47.7 °F;82 %;NNW;0.0 mph;0.0 mph;30.01 in;0.00 in;0.00 in;0;0 w/m²
031024;12:24 AM;53.1 °F;47.7 °F;82 %;NNW;0.0 mph;0.0 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;12:29 AM;53.1 °F;47.7 °F;82 %;NNW;0.1 mph;1.1 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;12:34 AM;53.1 °F;47.7 °F;82 %;North;0.1 mph;1.2 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;12:39 AM;53.1 °F;47.7 °F;82 %;NNW;0.2 mph;3.8 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;12:44 AM;52.9 °F;47.5 °F;82 %;NNW;0.2 mph;2.8 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;12:49 AM;52.9 °F;47.7 °F;83 %;NNW;0.0 mph;0.4 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;12:54 AM;52.7 °F;47.7 °F;83 %;NNW;0.1 mph;1.0 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;12:59 AM;52.7 °F;47.7 °F;83 %;NNW;0.0 mph;0.4 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;1:04 AM;52.7 °F;47.7 °F;83 %;NNW;0.0 mph;0.0 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;1:09 AM;52.7 °F;47.8 °F;83 %;NNW;0.0 mph;0.4 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;1:14 AM;52.5 °F;47.7 °F;84 %;NNW;0.0 mph;0.8 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;1:19 AM;52.4 °F;47.8 °F;84 %;NNW;0.0 mph;0.0 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;1:24 AM;52.3 °F;47.7 °F;84 %;NNW;0.1 mph;0.6 mph;30.03 in;0.00 in;0.00 in;0;0 w/m²
031024;1:29 AM;52.3 °F;48.0 °F;85 %;NNW;0.0 mph;1.0 mph;30.03 in;0.00 in;0.00 in;0;0 w/m²
031024;1:34 AM;52.2 °F;47.8 °F;85 %;NNW;0.0 mph;1.7 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;1:39 AM;52.2 °F;47.8 °F;85 %;NNW;0.0 mph;1.2 mph;30.02 in;0.00 in;0.00 in;0;0 w/m²
031024;1:44 AM;52.2 °F;47.8 °F;85 %;NNW;0.1 mph;2.2 mph;30.03 in;0.00 in;0.00 in;0;0 w/m²
031024;1:49 AM;52.2 °F;47.8 °F;85 %;NNW;0.0 mph;1.2 mph;30.03 in;0.00 in;0.00 in;0;0 w/m²
031024;1:54 AM;52.1 °F;47.8 °F;85 %;North;0.2 mph;1.8 mph;30.03 in;0.00 in;0.00 in;0;0 w/m²
031024;1:59 AM;52.0 °F;48.1 °F;86 %;NNW;0.1 mph;2.8 mph;30.03 in;0.00 in;0.00 in;0;0 w/m²
031024;2:04 AM;51.8 °F;48.1 °F;87 %;NNW;0.0 mph;0.4 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;2:09 AM;51.7 °F;48.1 °F;88 %;NNW;0.0 mph;0.0 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;2:14 AM;51.6 °F;48.0 °F;88 %;NW;0.1 mph;0.4 mph;30.03 in;0.00 in;0.00 in;0;0 w/m²
031024;2:19 AM;51.6 °F;48.0 °F;88 %;NNW;0.0 mph;1.0 mph;30.03 in;0.00 in;0.00 in;0;0 w/m²
031024;2:24 AM;51.6 °F;47.8 °F;87 %;NNW;0.0 mph;1.2 mph;30.03 in;0.00 in;0.00 in;0;0 w/m²
031024;2:29 AM;51.5 °F;47.7 °F;87 %;NW;0.1 mph;1.9 mph;30.03 in;0.00 in;0.00 in;0;0 w/m²
031024;2:34 AM;51.6 °F;47.7 °F;86 %;NNW;0.1 mph;1.4 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;2:39 AM;51.6 °F;47.3 °F;85 %;NNW;0.1 mph;1.5 mph;30.03 in;0.00 in;0.00 in;0;0 w/m²
031024;2:44 AM;51.6 °F;47.0 °F;84 %;NW;0.9 mph;5.3 mph;30.03 in;0.00 in;0.00 in;0;0 w/m²
031024;2:49 AM;51.8 °F;46.8 °F;83 %;NNW;0.1 mph;2.6 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;2:54 AM;51.8 °F;46.7 °F;82 %;NNW;0.2 mph;2.8 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;2:59 AM;51.8 °F;46.2 °F;81 %;NNW;0.3 mph;2.8 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;3:04 AM;51.8 °F;46.1 °F;81 %;NNW;0.4 mph;2.6 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;3:09 AM;51.8 °F;45.9 °F;80 %;NNW;0.2 mph;2.8 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;3:14 AM;51.8 °F;45.9 °F;80 %;NNW;0.0 mph;0.2 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;3:19 AM;51.8 °F;45.6 °F;79 %;NNW;0.1 mph;2.2 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;3:24 AM;51.8 °F;45.5 °F;79 %;;0.1 mph;2.2 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;3:29 AM;51.8 °F;45.4 °F;79 %;NNW;0.0 mph;0.0 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;3:34 AM;51.7 °F;45.0 °F;78 %;NNW;0.4 mph;2.3 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;3:39 AM;51.6 °F;44.8 °F;78 %;NNW;0.1 mph;4.2 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;3:44 AM;51.6 °F;44.9 °F;78 %;NNW;0.2 mph;3.4 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;3:49 AM;51.6 °F;44.6 °F;77 %;NNW;0.3 mph;2.2 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;3:54 AM;51.6 °F;44.3 °F;76 %;NNW;0.1 mph;2.8 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;3:59 AM;51.5 °F;44.3 °F;77 %;NNW;0.2 mph;3.8 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;4:04 AM;51.4 °F;44.2 °F;76 %;NNW;0.6 mph;3.4 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;4:09 AM;51.3 °F;44.1 °F;77 %;;0.2 mph;2.8 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;4:14 AM;51.3 °F;44.2 °F;77 %;NNW;0.0 mph;0.8 mph;30.04 in;0.00 in;0.00 in;0;0 w/m²
031024;4:19 AM;51.1 °F;44.1 °F;77 %;NNW;0.2 mph;1.9 mph;30.05 in;0.00 in;0.00 in;0;0 w/m²
